Date         Date   DVS     WLV        WST          WSO         WRT         LAI     WSTRESS  SOILM    INF      Rain   NNI        PNI        KNI        NPKI  
2003-06-21, 172,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-22, 173,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-23, 174,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-24, 175,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-25, 176,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-26, 177,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-27, 178,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-28, 179,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-29, 180,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-06-30, 181,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-01, 182,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-02, 183,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-03, 184,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-04, 185,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-05, 186,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-06, 187,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-07, 188,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-08, 189,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-09, 190,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-10, 191,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-11, 192,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-12, 193,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-13, 194,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-14, 195,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-15, 196,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-16, 197,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-17, 198,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-18, 199,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-19, 200,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-20, 201,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-21, 202,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-22, 203,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-23, 204,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-24, 205,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-25, 206,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.298,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-26, 207,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-27, 208,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-28, 209,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-29, 210,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-30, 211,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-07-31, 212,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-01, 213,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-02, 214,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-03, 215,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-04, 216,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-05, 217,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-06, 218,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-07, 219,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-08, 220,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-09, 221,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-10, 222,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-11, 223,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-12, 224,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-13, 225,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-14, 226,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-15, 227,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-16, 228,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-17, 229,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-18, 230,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-19, 231,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-20, 232,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-21, 233,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-22, 234,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-23, 235,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-24, 236,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-25, 237,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-26, 238,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-27, 239,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.297,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-28, 240,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-29, 241,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-30, 242,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-08-31, 243,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-01, 244,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-02, 245,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-03, 246,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-04, 247,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
2003-09-05, 248,0.00000,   68.25000,   36.75000,    0.00000,   105.0000,    0.1447,   1.00,  0.296,   0.00,    0.0,   1.00000,   1.00000,   1.00000,   1.00000
